ID,BD,LF,NL,AY,WRaps,SM,WW,WG,ZR,WT,WR,AG,WT_Bio,SG_Bio,LU_Bio,ZR_Bio,WW_Bio,SM_Bio,Wraps_Bio,WG_Bio,PAST,PASE,FRSD,URLD,linE,Nmin,Norg,Pmin,Porg,SQ,BAU,LSH,LSP,OrgCrops_total,N_total,P_total,UNIT_000010080,UNIT_000020041,UNIT_000020043,UNIT_000020047,UNIT_000010081,UNIT_000010054,UNIT_000010168,UNIT_000010069,UNIT_000010061,UNIT_000010074,UNIT_000020070,UNIT_000010130,UNIT_000010123,UNIT_000010105,UNIT_000010058,UNIT_000010073,UNIT_000010078,UNIT_000020044,UNIT_000020077,UNIT_000010062,UNIT_000010111,UNIT_000010057,UNIT_000010071,UNIT_000020046,UNIT_000010075,UNIT_000010127,UNIT_000010118,UNIT_000010117,UNIT_000010046,UNIT_000010047,UNIT_000010133,UNIT_000010170,UNIT_000020052,UNIT_000020040,UNIT_000010121,UNIT_000010132,UNIT_000010092,UNIT_000010098,UNIT_000010055,UNIT_000020054,UNIT_000020088,UNIT_000020086,UNIT_000020069,UNIT_000020067,UNIT_000010068,UNIT_000010125,UNIT_000010112,UNIT_000010131,UNIT_000010205,UNIT_000020072,UNIT_000020050,UNIT_000010116,UNIT_000010126,UNIT_000020045,UNIT_000020074,UNIT_000010152,UNIT_000010070,UNIT_000010209,UNIT_000010072,UNIT_000010100,UNIT_000010179,UNIT_000010122,UNIT_000010079,UNIT_000010049,UNIT_000010119,UNIT_000070047,UNIT_000070099,UNIT_000070045,UNIT_000070082,UNIT_000070112,UNIT_000070075,UNIT_000010201,UNIT_000010056,UNIT_000010163,UNIT_000010199,UNIT_000010147,UNIT_000070078,UNIT_000070051,UNIT_000070084,UNIT_000010048,UNIT_000010171,UNIT_000010052,UNIT_000070050,UNIT_000070079,UNIT_000070081,UNIT_000070090,UNIT_000070057,UNIT_000030005,UNIT_000070046,UNIT_000010165,UNIT_000010045,UNIT_000010064,UNIT_000040001,UNIT_000030008,UNIT_000030010,UNIT_000010103,UNIT_000030009,UNIT_000070056,UNIT_000070080,UNIT_000070042,UNIT_000040003,UNIT_000030006,UNIT_000030019,UNIT_000060048,UNIT_000010102,UNIT_000070083,UNIT_000060027,UNIT_000060026,UNIT_000060066,UNIT_000060068,UNIT_000060082,UNIT_000070073,UNIT_000050054,UNIT_000050053,UNIT_000050025,UNIT_000060023,UNIT_000060024,UNIT_000010060,UNIT_000050050,UNIT_000010128,UNIT_000050027,UNIT_000060019,UNIT_000060062,UNIT_000050026,UNIT_000060046,UNIT_000050030,UNIT_000060076,UNIT_000050028,UNIT_000070043,UNIT_000050052,UNIT_000010066,UNIT_000080020,UNIT_000050032,UNIT_000080029,UNIT_000080027,UNIT_000070053,UNIT_000080031,UNIT_000080038,UNIT_000080040,UNIT_000060025,UNIT_000010104,UNIT_000080043,UNIT_000080028,UNIT_000080053,UNIT_000080025,UNIT_000070044,UNIT_000080048,UNIT_000050051,UNIT_000050056,UNIT_000050041,UNIT_000080019,UNIT_000060018,UNIT_000050042,UNIT_000050022,UNIT_000080049,UNIT_000080045,UNIT_000050046,UNIT_000080026,UNIT_000080041,UNIT_000010063,UNIT_000050033,UNIT_000080036,UNIT_000090060,UNIT_000090057,UNIT_000090040,UNIT_000090055,UNIT_000090077,UNIT_000090037,UNIT_000090043,UNIT_000080023,UNIT_000090045,UNIT_000060022,UNIT_000090035,UNIT_000090059,UNIT_000050029,UNIT_000090038,UNIT_000090042,UNIT_000090066,UNIT_000090058,UNIT_000090080,UNIT_000090036,UNIT_000090062,UNIT_000090034,UNIT_000090053,UNIT_000090061
5_917,23.5,91.2357,8897.35,2.459116,7.466667322,15.97982677,33.73602242,16.30594655,0.596160047,0,7.261551208,1.732286808,0.457048097,0.567472082,0.158376772,0.488283696,0.976567385,0.488283696,0.377859711,0.755719423,5.064913212,5.360679291,0.097078582,2.129256896,0.858043455,80.02497568,49.03946353,17.05099685,30.35726175,0.165363656,0.203975044,0.597389233,0.033272066,4.269610863,129.0644392,47.40825861,1,3,4,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,4,1,2,4,3,1,1,1,3,1,1,3,1,3,4,1,2,4,1,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,4,3,2,3,3,3,3,1,4,3,3,3,3,3,2,3,1,2,1,1,1,3,4,2,1,3,3,3,3,1,3,3,3,3,3,1,2,3,3,3,3,3,3,1,2,2,1,3,1,3,3,1,3,3,3,1,2,2,2,2,1,4,1,2,2,4,2,3,1,3,1,1,2,2,4,1,1,1,1,2,2,1,3,2,3,3,2,3,3,1,3,2,3,3,3,3,1,1,3,3,3,3,3,3,2,2,4,3,3,3
5_923,21.2,91.5336,9376.36,2.715943,10.11005488,15.37718866,32.89326003,15.54419914,0.581112867,0,6.812828281,1.732286808,0.457048097,0.575835775,0.175104159,0.488283696,0.984931078,0.488283696,0.386223405,0.764083116,8.288569321,2.379719637,0.097078582,1.863908772,0.839584085,83.6831021,53.36838327,16.20519665,33.28197307,0.23368109,0.245349936,0.461796342,0.059172632,4.319793022,137.0514854,49.48716972,3,3,3,4,1,3,4,3,3,3,2,3,3,2,3,2,3,3,1,3,3,3,3,4,3,3,3,1,3,3,1,2,2,3,2,4,1,4,1,1,4,3,1,1,1,3,1,1,3,1,3,3,1,2,4,1,2,2,2,2,2,2,2,2,1,2,2,3,4,2,4,2,2,2,3,4,4,2,4,2,2,3,1,4,2,1,3,3,3,1,3,3,2,3,3,1,3,4,1,3,1,3,4,3,1,3,3,3,3,3,4,3,1,3,2,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,1,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,4,2,3,2,3,3,3
5_926,8,89.7636,11371.41,3.442933,20.38715997,14.78237365,32.58832347,13.25336133,1.517578338,0.016120928,4.769011599,0.112504949,0.315384486,0.32195264,0.581084655,0.031410315,0.062820629,0.031410315,0.02484216,0.04968432,9.880010873,0.665311881,0,0.609653494,0.605200708,99.44238622,62.21519611,14.25296231,38.90033706,0.4323427,0.174133088,0.083998861,0.30952535,1.418589519,161.6575823,53.15329937,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,2,4,4,1,2,2,2,4,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,2,3,3,2,3,1,4,3,1,1,1,1,2,1,2,4,4,2,3,3,4,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,4,4,3,3,3,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,4,2,3,2,3,3,3
5_933,8.5,89.5671,11606.05,3.478786,21.04533081,14.76693755,32.49158787,13.04886594,1.565276508,0.006236563,4.614179558,0.064353973,0.277847434,0.268703793,0.522737938,0.007334826,0.023033346,0.007334826,0.033205853,0.058048014,9.880010873,0.665311881,0.102903297,0.550759155,0.597615423,100.3526655,62.84307879,14.13371858,39.31165765,0.436750068,0.167376419,0.064110695,0.331762818,1.198246031,163.1957443,53.44537624,3,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,1,2,2,2,4,2,1,2,3,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,2,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,2,4,1,1,4,2,4,4,1,1,1,4,1,1,1,1,4,3,1,1,1,1,2,1,2,4,4,2,3,3,4,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,4,4,3,3,3,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,4,2,3,2,3,3,3
5_943,26.4,91.1414,8715.45,2.305049,4.785309594,16.56321124,34.439042,16.96372806,0.581112867,0,7.639345924,1.732286808,0.457048097,0.575835775,0.175104159,0.488283696,0.984931078,0.488283696,0.386223405,0.764083116,7.418745227,3.323323453,0.097078582,2.137023182,0.886620182,77.10530537,48.43159746,18.2139264,29.926345,0.13168386,0.146329782,0.684345755,0.037640602,4.319793022,125.5369028,48.1402714,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,2,4,1,4,1,1,4,3,1,1,1,3,1,1,3,1,3,3,1,2,4,1,2,2,2,2,2,2,2,2,1,2,2,3,4,2,4,2,2,2,3,4,4,2,4,2,4,3,1,4,2,1,3,3,3,1,3,1,2,3,3,1,3,4,1,3,1,1,4,3,1,3,3,3,3,3,4,3,1,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,1,3,1,3,1,3,3,3,3,1,1,2,2,4,3,1,1,3,2,2,2,3,2,4,3,2,2,4,1,3,2,3,3,3,3,4,3,3,3,3,3,3,1,2,1,4,3,3,3
5_948,3.9,88.5786,12492.67,3.545591,22.08138439,14.3539701,31.91560627,12.80871946,1.568130083,0.016120928,4.534059304,0,0.313610045,0.313610045,0.627220095,0,0,0,0,0,9.81788058,1.047801494,0,0.601887208,0.577435103,101.4138336,63.97050526,13.61860251,40.08066514,0.482687653,0.192196176,0.015228394,0.309887777,1.254440186,165.3843388,53.69926764,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,1,2,2,2,4,2,3,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,3,4,2,2,3,2,2,3,4,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,3,2,2,1,4,3,2,3
5_955,29.2,91.7414,8935.38,2.168219,5.377470098,16.36396157,34.36391748,16.42244744,0.528829117,0,7.247962975,1.844897963,0.461069924,0.523552025,0.070536658,0.488283696,0.984931078,0.488283696,0.442528982,0.876694271,4.721255032,6.044112508,0.102903297,2.646362142,0.842782767,77.13046185,46.93015199,18.00961666,28.96404627,0.04833219,0.198486869,0.691548986,0.061631956,4.335880331,124.0606138,46.97366294,3,3,3,4,1,3,4,3,3,3,2,3,3,2,3,2,3,3,1,3,3,3,3,4,3,3,3,1,3,3,1,2,2,3,3,2,3,3,2,4,3,2,1,3,3,3,3,2,3,3,4,1,4,3,3,1,2,2,2,2,2,3,2,2,1,2,2,3,3,2,4,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,1,3,4,1,3,1,3,4,3,1,3,3,3,3,3,4,2,3,1,3,3,3,3,3,3,4,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,1,3,4,2,4,4,3,2,3,1,1,2,2,4,3,1,1,3,2,2,2,3,3,4,3,2,3,4,1,3,2,3,3,4,3,1,3,3,3,3,1,3,1,2,1,4,3,3,3
5_956,16.4,89.4864,11693.68,3.434823,20.80265784,14.96509609,32.7536262,12.96435274,1.53479977,0.016120928,4.397757933,0.04968432,0.329067943,0.304225783,0.608451569,0,0,0,0.02484216,0.04968432,9.652199801,1.029032968,0,0.518399627,0.578111692,100.2470027,62.21428698,14.48096766,38.86318298,0.420304956,0.137230283,0.08324812,0.359216641,1.316271776,162.4612896,53.34415064,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,1,4,4,1,2,2,2,4,2,1,2,1,2,1,1,1,1,1,1,2,4,1,2,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,1,2,4,1,4,1,1,1,4,1,1,4,3,3,3,4,1,1,1,1,2,1,1,3,4,4,3,2,4,3,1,1,1,1,2,4,1,2,2,1,1,1,1,3,4,4,3,1,3,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,3,3,3,3,3,2,3,4,3,3,3
5_958,20.8,91.6829,9734.94,2.866971,12.72019607,15.17855738,32.54525637,14.48128969,0.58359301,0.016120928,5.843812557,1.732286808,0.457048097,0.567472082,0.158376772,0.488283696,0.976567385,0.488283696,0.377859711,0.755719423,8.288569321,2.379719637,0.097078582,1.863908772,0.768540513,87.51030067,55.00561033,15.80578417,34.34156205,0.232995068,0.245349936,0.373972585,0.147682411,4.269610863,142.515911,50.14734622,4,4,4,4,4,4,3,3,3,3,2,3,3,2,3,2,3,3,1,3,3,3,3,4,3,3,3,1,3,3,1,2,2,3,2,4,1,4,1,1,4,3,1,1,1,3,1,1,3,1,3,3,1,2,4,1,2,2,2,2,2,2,2,2,1,2,2,3,4,2,4,2,2,2,3,4,4,2,4,2,2,3,1,4,2,1,3,3,3,1,3,3,2,3,3,1,3,4,1,3,1,3,4,3,1,3,3,3,3,3,4,3,1,3,2,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,1,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,4,2,3,2,3,3,3
5_961,16.4,89.2836,11677.2,3.410783,20.35147144,15.01982849,33.14227907,13.0854869,1.53479977,0.016120928,4.491525888,0.04968432,0.329067943,0.304225783,0.608451569,0,0,0,0.02484216,0.04968432,9.35449215,1.326740619,0,0.311298653,0.596683125,99.45203739,61.37379968,14.59412825,38.31718766,0.3805804,0.171563742,0.102890353,0.344965505,1.316271776,160.8258371,52.91131591,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,1,4,4,1,2,2,2,4,2,1,2,1,2,1,1,1,1,1,1,2,4,1,2,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,1,2,4,1,4,1,1,1,4,1,1,2,3,3,3,4,1,2,1,1,2,1,1,3,4,4,3,2,4,3,1,4,2,1,4,1,1,2,1,3,4,1,3,3,3,3,3,1,3,2,2,2,2,2,2,1,1,1,4,1,3,1,1,1,1,2,2,4,1,1,1,1,1,1,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,2,3,2,3,3,3
5_962,5.2,89.34,12174.7,3.535847,21.76211451,14.43403117,32.11105422,12.8700983,1.589864899,0.016120928,4.574742421,0.014669652,0.276072994,0.28340782,0.552145992,0.007334826,0.014669652,0.007334826,0,0,10.14277023,0.72291184,0,0.620655733,0.569512953,101.0826155,63.86632867,13.76456093,40.01383914,0.462540611,0.200059542,0.024509106,0.312890741,1.140966111,164.9489442,53.77840007,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,1,2,2,2,4,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,4,2,4,4,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,4,2,3,1,2,2,3,2,2,3,4,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,3,3,2,1,4,3,2,3
5_966,6.5,89.5121,11613.61,3.48824,21.17571446,14.49407023,31.9090911,12.89627602,1.256724094,0.009884365,4.621348437,0.473232365,0.451486524,0.312134783,0.532282221,0.045993675,0.097264442,0.045993675,0.1958996,0.386522108,9.826294057,0.719028696,0,0.550759155,0.60243996,99.70902351,62.97661682,13.83101508,39.49690211,0.454049471,0.183362025,0.06653766,0.296050843,2.067577028,162.6856403,53.32791719,4,4,4,2,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,1,2,4,1,2,2,2,4,2,1,2,2,2,1,2,1,1,1,4,2,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,2,4,1,1,4,2,4,4,1,1,1,4,1,1,1,1,4,3,1,1,1,1,2,1,2,4,4,2,3,3,4,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,4,4,3,3,3,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,4,2,3,2,1,3,3
5_967,27.6,91.0664,8551.94,2.102812,3.833511943,16.82354655,34.95251448,17.10321039,0.474759428,0,7.75324178,1.864984103,0.532556032,0.446071463,0.04613544,0.423003743,0.846007479,0.423003743,0.509488312,1.018976624,4.046882483,6.598107615,0.053716815,2.250281528,0.908418448,75.02687679,45.42208094,18.52227579,27.96364035,0.053043737,0.136007093,0.776486273,0.034462897,4.245242835,120.4489577,46.48591614,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,1,3,3,3,3,2,3,3,3,4,3,3,3,3,3,2,2,2,2,4,2,2,1,2,2,3,4,2,4,2,2,2,2,4,4,2,4,2,4,3,1,4,2,1,3,3,3,1,3,3,2,3,3,1,3,4,1,3,1,3,4,3,1,3,3,3,1,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,3,2,4,2,4,4,3,2,3,1,1,2,2,4,3,1,1,3,2,2,2,3,3,4,3,2,3,4,1,3,2,3,3,4,3,1,3,3,3,3,1,3,1,2,1,4,3,3,3
5_975,1.7,89.3643,11949.56,3.533474,21.29928293,14.41817422,32.09450265,13.20162455,1.589429344,0.009884365,4.916529556,0,0.283931736,0.289208828,0.578417661,0,0.005277092,0,0.005277092,0.005277092,10.15377247,0.7119096,0,0.437500809,0.601246248,100.2168537,63.7271674,13.69921476,39.93790347,0.493799915,0.190953571,0.03807422,0.277172295,1.167389502,163.9440211,53.63711823,4,4,4,2,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,1,4,4,1,2,2,2,4,2,1,2,2,2,1,2,1,1,1,4,2,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,1,1,1,1,1,1,1,1,4,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,3,4,3,3,3
5_979,23.9,88.99,8175.49,1.925488,3.03960804,17.33307568,35.8099964,17.2817703,0.140098736,0,7.947894017,2.037860317,1.007579669,0.134821644,0.131834848,0.06890422,0.146172133,0.06890422,0.958389632,1.90841557,2.681957622,8.15718964,0.156620112,0.988907154,0.970425007,72.73118918,44.17098268,19.11000002,27.25795485,0.034139301,0.033433864,0.912998175,0.01942866,4.425021936,116.9021719,46.36795487,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,4,3,1,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,1,3,4,1,3,1,3,4,3,1,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,4,3,4,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,2,3,1,3,3,3,3,1,1,2,2,4,3,1,1,3,2,2,2,3,2,3,3,2,3,3,1,3,2,3,3,3,3,1,3,3,3,3,3,3,3,2,3,4,3,3,3
5_983,9,89.4943,11635.45,3.478592,21.07852575,14.72884798,32.43857719,13.04488947,1.506906084,0.006236563,4.639787837,0.122169662,0.321948847,0.26922771,0.538455423,0,0.008363693,0,0.069448524,0.130533355,9.880010873,0.665311881,0,0.550759155,0.606174525,100.2063352,62.85944798,14.08032373,39.34276661,0.43964301,0.171259562,0.066000492,0.323096936,1.337977551,163.0657832,53.42309035,3,3,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,2,4,3,1,2,2,2,4,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,2,4,1,1,4,2,4,4,1,1,1,4,1,1,1,1,4,3,1,1,1,1,2,1,2,4,4,2,3,3,4,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,4,4,3,3,3,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,4,2,3,2,1,3,3
5_985,16,89.3743,11705.41,3.445958,20.8395477,14.98968933,32.80281269,12.99541789,1.53479977,0.016120928,4.416526459,0.04968432,0.329067943,0.304225783,0.608451569,0,0,0,0.02484216,0.04968432,9.8644783,0.816754469,0,0.357896372,0.585700752,100.2950476,62.33669367,14.48212588,38.94504741,0.428686074,0.135178689,0.081125335,0.355009902,1.316271776,162.6317413,53.42717329,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,1,4,4,1,2,2,2,4,2,1,2,1,2,1,1,1,1,1,1,2,4,1,2,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,1,2,4,1,4,1,1,1,4,1,1,4,3,3,3,4,1,1,1,1,2,1,1,3,4,4,3,2,4,3,1,1,1,1,2,4,1,2,2,1,1,1,1,3,4,4,3,1,3,2,2,2,2,2,3,4,4,2,4,4,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,3,2,3,3,3
5_988,3.6,86.0629,14137.75,3.583932,22.18763814,14.32068017,31.8947778,12.87885058,1.568130083,0.016120928,4.620835386,0,0.313610045,0.313610045,0.627220095,0,0,0,0,0,10.4670127,0.398669376,0,0.392844661,0.590517751,101.5403931,64.48258673,13.54309232,40.43046978,0.510465071,0.186688585,0.004239098,0.298607246,1.254440186,166.0229798,53.97356211,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,1,2,2,2,4,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,4,1,1,1,1,1,1,1,4
5_993,19.3,92.0386,10389.07,3.100436,15.78564124,14.52213748,31.48925016,13.79908079,0.77666767,0.016120928,5.373393534,1.405073906,0.399334346,0.667755797,0.364553189,0.485479204,0.9709584,0.485479204,0.217057753,0.434115505,8.550034301,2.167441138,0.156620112,1.933805351,0.709294129,91.89461811,57.93967219,14.69336627,36.23921372,0.325627451,0.286951344,0.229681453,0.157739752,4.024733398,149.8342903,50.93257998,4,4,4,4,4,4,2,3,3,1,3,3,3,3,3,3,2,3,4,2,3,2,4,4,1,2,4,2,4,2,2,2,2,2,3,2,1,3,1,1,2,2,1,1,1,1,2,1,1,2,3,1,1,1,2,3,2,2,2,2,2,2,2,3,3,3,1,3,4,2,2,2,1,2,2,3,1,2,4,2,4,4,1,4,2,1,3,3,3,1,3,3,2,3,3,1,2,4,2,3,4,2,1,2,4,4,2,3,3,4,2,1,1,1,1,1,1,3,1,2,2,1,3,1,3,3,4,3,3,3,3,2,1,2,2,1,3,2,3,2,2,1,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,3,3,3,1,3,4,2,2,3
5_997,11.5,91.9293,9650.11,2.823757,11.87546623,15.07697107,32.08379475,15.20450293,0.596160047,0,6.615717271,1.732286808,0.457048097,0.575835775,0.175104159,0.488283696,0.984931078,0.488283696,0.386223405,0.764083116,8.546798348,2.07489289,0.097078582,1.776538048,0.810334917,86.0157886,55.40755846,15.54515915,34.63725254,0.330539627,0.218860427,0.391867404,0.058732542,4.319793022,141.4233471,50.18241168,3,3,3,4,1,3,4,3,3,3,2,3,3,2,3,2,3,3,1,3,3,3,3,4,3,3,3,1,3,3,1,2,2,3,2,2,1,4,1,1,4,3,1,1,1,3,1,1,3,1,3,4,1,2,4,1,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,4,4,3,2,3,3,3,3,1,4,1,3,3,3,3,2,3,3,2,3,3,1,3,4,1,1,1,1,1,4,1,1,4,1,1,1,3,1,1,3,2,1,1,1,1,4,1,1,1,1,1,2,2,4,3,1,1,1,3,2,2,2,3,4,3,2,2,1,3,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,2,3,2,3,3,3
5_999,3.8,86.6007,13824.6,3.579366,22.08086059,14.3059548,32.07424161,12.7497574,1.528189181,0.016120928,4.535070195,0,0.297615194,0.297615194,0.595230391,0,0,0,0,0,10.56409128,0.301590794,0,0.653662451,0.573038049,101.4973807,64.21554104,13.63398042,40.26468143,0.468087034,0.225642984,0.004264986,0.302004996,1.190460778,165.7129217,53.89866185,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,1,4,4,1,2,2,2,4,2,1,2,1,2,1,1,1,1,1,1,2,4,1,2,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,2,2,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
